brandname,model,cpucore,refreshrate,gpu,ram,ssd,rom,display,displayquality,price
msi,GS66 Ste,I7,120,Intel,16,512,0,16,fhd,181990
acer,NITRO AN,I5,144,Intel,8,256,0,16,fhd,117990
acer,NITRO AN,ry,144,Intel,8,256,0,16,fhd,107990
acer,NITRO AN,I7,144,Intel,8,0,1024,16,fhd,134990
acer,ASPIRE 7,I7,60,GTX 1050Ti,16,256,1024,16,hd,126800
acer,Nitro 5,I5,60,GTX 1050 4,8,256,0,16,hd,116800
acer,Nitro 5,I7,144,RTX 2060,16,256,0,16,fhd,160800
acer,Nitro 5,I5,60,GTX 1650 4,8,512,0,16,hd,108800
acer,Predator,I7,144,RTX 2060 6,16,512,0,16,fhd,180800
acer,Predator,I7,144,GTX 1660Ti,16,256,0,16,fhd,150800
acer,Predator,I7,144,NVIDIA RTX,16,512,0,16,fhd,214800
acer,Predator,I7,144,RTX 2060 6,16,512,0,16,fhd,196800
acer,Swift 7,I7,144,Intel,8,51,0,13,fhd,120800
apple,Macbook ,I5,144,Intel,8,128,0,13,retina,146800
apple,Macbook ,I5,144,Intel,8,256,0,13,retina,174800
apple,MacBook ,I7,144,Intel,8,0,512,13,retina,194800
apple,MacBook ,I7,144,Intel,8,256,0,13,retina,146800
apple,MacBook ,I7,144,AMD Radeon,16,0,512,13,fhd,320800
apple,MacBook ,I9,144,AMD Radeon,16,1024,0,13,fhd,384800
asus,ROG,I7,144,GTX 1650 4,8,512,0,16,fhd,130800
asus,ROG Stri,I7,240,RTX 2060 6,16,512,0,16,ips,196800
asus,ROG Stri,I7,144,GTX 1650Ti,8,512,0,16,fhd,148800
asus,ROG Stri,I7,144,GTX 1070 8,16,512,0,16,fhd,172800
asus,ROG Stri,I7,144,RTX 2070 8,16,512,0,16,fhd,236800
asus,ROG Zeph,ry,120,GTX 1660Ti,16,512,0,16,fhd,156800
asus,ROG Zeph,ry,120,RTX 2060 6,16,1024,0,14,fhd,196800
asus,ROG Zeph,I7,144,GTX 1650 4,8,512,0,16,fhd,168800
asus,ROG Zeph,I7,144,GTX 1660Ti,16,1024,0,16,fhd,179800
asus,ROG Zeph,I7,240,RTX 2070 M,16,1024,0,16,fhd,228800
asus,ROG Zeph,I7,144,GTX 1070 8,16,512,0,16,fhd,205000
asus,TUF Dash,I7,144,RTX 3060 6,16,512,0,16,fhd,196800
asus,TUF Gami,ry,192,GTX 1650ti,8,512,0,16,ips,130800
asus,TUF Gami,I7,144,GTX 1660 T,16,512,1024,16,fhd,164800
asus,TUF i5,I5,144,GTX 1650 T,8,256,0,16,fhd,110800
asus,VivoBook,I7,144,RX Vega 10,8,512,0,16,fhd,102800
asus,ZenBook ,I7,144,GTX 1050 M,16,512,0,16,fhd,140800
asus,ZENBOOK ,I7,144,Intel,16,512,0,14,fhd,134800
bigbyte,Dominant,I7,144,RTX 3060 6,16,1024,0,16,ips,199800
bigbyte,Dominant,I7,144,RTX 3060 6,32,1024,0,16,fhd,210800
bigbyte,RT20601T,I7,144,RTX 2060 6,16,1024,0,16,fhd,168800
bigbyte,Workstat,I7,144,16 MB Cach,64,1024,0,16,fhd,238800
bigbyte,Workstat,I7,144,RTX 3060 6,64,2048,0,16,fhd,258800
dell,alienwar,I7,60,GTX 1060 6,16,256,1024,16,fhd,160800
dell,alienwar,I9,120,GTX 1070 8,16,256,1024,17,hd,270800
dell,alienwar,I7,60,GTX 1070 8,16,256,1024,17,fhd,225800
dell,alienwar,I7,144,RTX 2070 8,16,512,1024,17,4k,318800
dell,G3 15 35,I5,60,GTX 1660 T,8,512,0,16,fhd,120800
dell,G5 15 SE,I7,144,AMD RX 560,16,512,0,16,fhd,158800
dell,G5 15 SE,I7,144,AMD RX 560,8,512,0,16,fhd,152800
dell,G7 15 75,I7,60,RTX 2060 6,16,128,1024,16,fhd,180800
dell,G7 17 77,I7,144,RTX 2070 S,32,1024,0,17,fhd,280800
dell,Inspiron,I7,144,AMD RX Veg,16,512,0,16,fhd,114800
dell,inspiron,I5,144,Intel,12,512,0,16,touch,88800
dell,inspiron,I5,144,Intel,8,256,0,13,fhd,94800
dell,Inspiron,I7,144,Intel,8,8,256,13,fhd,114800
dell,Inspiron,I7,192,Intel Uhd ,8,512,0,14,ips,128800
dell,Inspiron,I5,144,Intel,8,256,0,16,touch,96800
dell,Precisio,I7,144,T1000 4 Qu,32,512,0,16,4k_touch,238800
dell,Precisio,I5,144,NVIDIA Qua,64,1024,0,16,fhd,298800
dell,XPS 13 7,I5,144,Intel,8,256,0,13,fhd,144800
dell,XPS 13 7,I7,144,Intel,8,16,512,13,fhd,210800
dell,XPS 13 9,I7,144,Intel,16,512,0,13,4k_touch,210800
dell,XPS 13 9,I7,144,Intel,16,512,0,13,touch,174800
dell,XPS 13 9,I5,144,Intel,8,256,0,13,touch,134800
dell,XPS 13 9,I7,144,Intel,8,512,0,13,touch,158800
dell,XPS 13 9,I7,144,Intel,16,512,0,13,fhd,170800
dell,XPS 13 9,I5,144,Intel,8,256,0,13,fhd,134800
dell,XPS 15 7,I7,144,GTX 1650,16,512,0,16,fhd,210800
dell,XPS 15 7,I7,144,GTX 1650 4,16,512,0,16,fhd,230800
dell,XPS 15 9,I5,144,Intel hd G,8,512,0,15,fhd,174800
dell,XPS 15 9,I7,144,GTX 1650 T,16,512,0,16,fhd,234800
dell,XPS 15 9,I7,144,GTX 1650 T,16,512,0,16,fhd,258800
dell,XPS 15 9,I7,144,GTX 1650 T,16,512,0,16,fhd,268800
dell,XPS 15 9,I7,144,GTX 1650 T,32,512,0,16,fhd,295800
dell,XPS 15 9,I7,144,RX Vega M ,16,1024,0,16,4k_touch,290800
dell,XPS 9570,I7,144,GTX 1050Ti,16,512,0,16,fhd,196800
dell,XPS 9575,I5,144,RX VegaM 4,8,256,0,16,touch,154800
dreammachines,RX2070-1,I9,144,RTX 2070 8,32,1024,0,17,fhd,378800
dreammachines,G1650,I5,144,GTX 1650 4,16,1024,0,16,fhd,130800
dreammachines,G1650,I5,144,GTX 1650 4,16,1024,0,16,fhd,120800
dreammachines,G1650,I7,144,GTX 1650 4,16,1024,0,16,fhd,149800
dreammachines,G1650,I7,144,GTX 1650 4,16,1024,0,16,fhd,140800
dreammachines,RG2060,I7,144,RTX 2060 6,16,1024,0,16,fhd,170800
dreammachines,RT2070-1,ry,144,RTX 2070 8,16,1024,0,16,fhd,190800
dreammachines,RT2070-1,ry,144,RTX 2070 8,16,1024,0,16,fhd,216800
dreammachines,T1660Ti ,ry,144,GTX 1660Ti,16,1024,0,16,fhd,190800
hp,Envy Cor,I7,144,MX250 2  G,16,512,0,13,touch,170800
hp,OMEN 15 ,I7,144,GTX 1660Ti,16,1024,0,16,fhd,176800
hp,OMEN 15,I7,144,GTX 1660 T,16,256,0,16,fhd,150800
hp,OMEN 17 ,I7,120,GTX 1070 8,16,256,1024,17,fhd,170800
hp,Pavilion,I5,192,Intel,8,256,0,14,ips,88800
hp,Pavilion,I7,144,NVIDIA GTX,8,256,0,6,fhd,106800
hp,Pavilion,ry,144,NVIDIA GTX,16,512,0,16,fhd,134800
hp,Pavilion,I7,144,NVIDIA  GT,8,512,0,16,fhd,146800
hp,Pavilion,I5,144,GTX 1660Ti,8,512,0,16,fhd,134800
hp,ProBook ,I5,144,Intel,8,256,0,13,fhd,84800
hp,ProBook ,I5,144,Intel,8,0,500,14,fhd,82800
hp,Spectre ,I7,144,Intel,8,512,0,13,touch,168800
hp,ZBook 15,I7,144,Quadro M62,32,256,1024,16,fhd,230800
hp,ZBook 15,I7,144,Radeon Pro,16,512,0,16,fhd,230800
lenevo,Ideapad ,ry,144,,8,512,0,16,fhd,79800
lenevo,IdeaPad ,I5,144,Intel Uhd ,8,512,0,14,fhd,86800
lenevo,IdeaPad ,I5,144,Intel,8,512,0,16,fhd,88800
lenevo,Ideapad ,I5,192,Intel,8,256,0,13,ips,82800
lenevo,IdeaPad ,I5,60,GTX 1650 4,8,512,0,16,fhd,108800
lenevo,IdeaPad ,I5,192,Intel,8,512,0,16,ips,90800
lenevo,Legion 5,ry,120,RTX 2060 6,8,512,0,16,fhd,154800
lenevo,Legion 5,ry,120,RTX 2060 6,16,512,0,16,fhd,160800
lenevo,Legion 5,I7,144,RTX 2060 6,16,512,0,16,fhd,190800
lenevo,LEGION 5,I7,144,GTX 1660Ti,16,512,0,16,fhd,170800
lenevo,LEGION 5,I7,144,RTX 2060,16,256,0,16,fhd,184800
lenevo,LEGION 5,I7,240,RTX 2060,16,512,0,16,fhd,196800
lenevo,LEGION 5,I7,120,GTX 1650Ti,8,512,0,16,fhd,142800
lenevo,LEGION 5,I7,120,GTX 1660Ti,8,512,0,16,fhd,154800
lenevo,Legion 7,I7,144,RTX 2070 S,16,1024,0,16,fhd,242800
lenevo,Legion Y,I7,144,GTX 1660Ti,16,512,0,16,fhd,156800
lenevo,Legion Y,I7,60,Intel,16,512,1024,16,fhd,140800
lenevo,Legion Y,I5,144,GTX 1050Ti,8,128,1024,16,fhd,110800
lenevo,Legion Y,I7,144,RTX 2070,16,256,1024,15,fhd,230800
lenevo,Legion Y,I7,144,RTX 2060,16,1024,0,15,fhd,215800
lenevo,kPad 13 ,I5,144,Intel,8,256,0,13,touch,116800
lenevo,kpad E14,I5,192,Intel,8,0,1024,14,ips,108800
lenevo,kpad E14,I7,192,Intel,8,256,0,14,ips,138800
lenevo,kPad X1 ,I7,144,Intel,16,512,0,14,fhd,205800
lenevo,kPad X1 ,I5,144,Intel,8,256,0,14,fhd,172800
lenevo,kPad X1 ,I7,144,Intel,16,1024,0,14,fhd,262800
lenevo,kPad X1 ,I7,144,GTX 1050Ti,16,512,0,16,fhd,240800
lenevo,kPad X39,ry,144,Vega 10 Gr,16,512,0,13,touch,148800
lenevo,Yoga 920,I7,144,Intel,16,1024,0,13,4k_touch,178800
lenevo,Yoga 920,I7,144,Intel,8,256,0,13,touch,128800
lenevo,Yoga Due,I7,144,Intel,8,512,0,13,touch,154800
apple,Macbook ,I5,144,Intel,16,512,0,13,retina,262800
apple,Macbook ,I5,144,Intel,8,256,0,13,retina,199800
apple,Macbook ,I5,144,Intel,8,512,0,13,retina,228800
microsoft,Surface ,I7,144,GTX 1050 2,8,256,0,14,touch,258800
microsoft,Surface ,I5,144,Intel,8,256,0,12,touch,168800
microsoft,Surface ,I7,144,Intel,16,512,0,12,touch,248800
microsoft,Surface ,I5,144,Intel,8,128,0,12,touch,154800
microsoft,Surface ,I5,144,Intel,8,256,0,12,touch,178800
microsoft,Surface ,I7,144,Intel,16,256,0,12,touch,262800
microsoft,Surface ,I5,144,Intel,8,256,0,12,touch,152800
msi,Alpha 15,ry,144,Radeon RX5,16,512,0,16,fhd,140800
msi,GE63 Rai,I7,144,RTX 2070 8,16,512,1024,16,fhd,205800
msi,GE63 Rai,I7,120,GTX 1060 6,16,256,1024,16,fhd,154800
msi,GE63 Rai,I7,144,RTX 2060 6,16,1024,0,16,fhd,196800
msi,GF63,I5,60,GTX 1650 4,8,512,0,16,fhd,102800
msi,GF63,I7,120,GTX 1660Ti,8,512,0,16,fhd,158800
msi,GL63,I7,144,GTX 1660Ti,16,512,0,16,fhd,154800
msi,GL63,I7,144,RTX 2060 6,16,512,0,16,fhd,184800
msi,GL63,I5,60,GTX 1050 2,8,128,1024,16,fhd,84800
msi,P65 Crea,I7,144,GTX 1050TI,16,256,0,16,fhd,148800
msi,P65 Crea,I7,144,GTX 1060 6,16,512,0,16,fhd,154800
msi,PS42 Mod,I7,144,GTX 1050 2,16,256,0,14,fhd,148800
msi,GS65-Ste,I7,144,GTX 1660Ti,16,512,0,16,fhd,165800
msi,GS65-Ste,I7,240,RTX 2060 6,32,512,0,16,fhd,205800
razer,Blade 15,I7,144,GTX 1660 T,16,256,0,16,fhd,192800
razer,Blade 15,I7,144,RTX 2060 6,16,512,0,16,fhd,248800
samsung,Odyssey,I7,144,GTX 1060 6,16,128,1024,16,fhd,120800
acer,Aspire A,I7,144,NVIDIA GeF,12,256,0,16,fhd,90000
acer,ASPIRE E,I3,144,Intel,4,0,0,16,fhd,48000
acer,Aspire V,I7,144,NVIDIA GTX,16,0,1024,16,fhd,135000
acer,Predator,I7,144,NVIDIA GTX,16,256,1024,16,fhd,170000
acer,Predator,I7,144,NVIDIA GTX,16,512,0,16,fhd,145000
acer,Predator,I7,60,Intel,16,0,0,16,hd,186800
acer,R5,I5,144,NVIDIA 940,8,0,0,16,fhd,77000
acer,R5-571TG,I7,144,NVIDIA GeF,12,0,1024,16,fhd,90000
apple,Mac Mini,I3,144,Intel,8,256,0,13,fhd,158000
apple,MacBook ,I5,60,Intel,8,128,0,13,hd,115000
apple,MacBook ,I5,60,Intel,8,256,0,13,hd,138000
apple,MacBook ,I5,144,Intel,8,256,0,13,fhd,212000
apple,MacBook ,I5,144,Intel,8,512,0,13,fhd,245000
apple,MacBook ,I5,144,Intel,8,128,0,13,fhd,158000
apple,MacBook ,I5,144,Intel,8,256,0,13,fhd,185000
asus,ROG G531,I7,144,GTX 1650,8,512,0,13,fhd,140000
asus,ROG G752,I7,144,NVIDIA GeF,8,512,1024,17,fhd,280000
asus,ROG GL50,I7,144,NVIDIA GTX,16,128,1024,16,fhd,195000
asus,ROG GL50,I7,144,GTX1050,6,256,1024,16,fhd,140000
asus,ROG GL50,I7,144,GTX1060,16,256,1024,16,fhd,170000
asus,ROG GL50,I7,144,GTX 1060,16,512,0,16,fhd,175000
asus,ROG GL55,I7,144,NVIDIA GTX,16,0,1024,16,fhd,128000
asus,ROG GL75,I7,144,NVIDIA GTX,16,128,1024,16,fhd,135000
asus,ROG ZEPH,I7,144,GTX 1070,16,0,0,16,fhd,210000
asus,TUF  fhd,I7,144,AMD Ryzen ,8,0,1024,16,fhd,110000
asus,TUF AMD ,I7,144,GeForce GT,16,256,1024,16,fhd,149999
asus,VivoBook,I5,144,Intel,8,256,0,16,fhd,89000
asus,ZenBook ,I7,144,NVIDIA GeF,16,512,0,14,fhd,140000
dell,3580 Lat,I5,144,Intel,4,0,1024,15,fhd,66500
dell,alienwar,I7,144,Intel,16,256,1024,15,fhd,190800
dell,alienwar,I7,144,Intel,16,512,0,15,fhd,290000
dell,G3 3579 ,I7,144,Intel,16,256,1024,16,fhd,160000
dell,G3 3590,I5,60,Intel,8,0,0,16,hd,124800
dell,G5,I7,144,Intel,8,0,0,16,fhd,164800
dell,Inspiron,I7,144,Intel,8,0,0,14,fhd,79990
dell,Inspiron,pe,144,Intel,4,0,500,15,fhd,34000
dell,Inspiron,pe,144,Intel,4,0,500,16,fhd,29999
dell,Inspiron,I7,144,Intel,8,0,1024,16,fhd,78898
dell,Inspiron,I3,144,Intel,4,0,1024,16,fhd,42995
dell,Inspiron,I7,144,Intel,8,0,1024,16,fhd,65000
dell,Inspiron,I7,144,Intel,8,0,1024,16,fhd,98500
dell,Inspiron,I5,60,Intel,4,0,1024,16,hd,65500
dell,Inspiron,I5,144,Intel,8,256,0,13,fhd,85000
dell,Inspiron,I7,144,NVIDIA GTX,16,128,1024,16,fhd,127000
dell,Inspiron,I5,144,NVIDIA GTX,8,256,0,16,fhd,100000
dell,Inspiron,I7,144,NVIDIA 940,16,512,0,16,fhd,135000
dell,Inspiron,I7,144,Nvidia MX1,16,256,0,15,fhd,135000
dell,Inspiron,I7,144,NVIDIA GTX,16,128,1024,16,fhd,146000
dell,Latitude,I3,144,Intel,4,0,1024,15,fhd,42951
hp,15-DA032,I3,144,Intel,4,0,1024,14,fhd,45600
hp,Envy,I7,144,Intel,8,360,0,13,fhd,115000
hp,ENVY 15T,I5,144,Intel,8,0,0,16,fhd,80000
hp,OMEN 15-,I7,144,Intel,16,128,1024,14,fhd,155000
hp,Pavilion,I5,144,NVIDIA GeF,8,0,1024,14,fhd,77000
hp,Pavilion,I5,144,NVIDIA MX1,8,0,1024,16,fhd,76000
hp,Pavilion,I5,144,NVIDIA GTX,8,0,1024,16,fhd,88000
hp,Pavilion,I7,144,NIVIDIA Ge,12,256,1024,16,fhd,95000
hp,Pavilion,I5,60,Intel,8,0,0,16,hd,75000
hp,ProBook ,I5,144,Intel,8,0,500,14,fhd,65000
hp,Spectre ,I7,144,NVIDIA MX1,16,512,0,16,fhd,185000
hp,Spectre ,I7,144,Intel,16,512,0,13,fhd,175000
lenevo,Ideapad ,I3,60,Intel,4,0,1024,16,hd,39975
lenevo,LEGION Y,I7,144,GTX 1050 T,16,128,1024,15,fhd,110800
lenevo,V110 80T,I5,144,Intel,4,500,0,16,fhd,53500
lenovo,Y720 Leg,I7,144,NVIDIA GTX,16,256,0,14,fhd,159000
lenovo,Yoga 720,I5,144,Intel,4,128,0,13,fhd,75000
lenovo,Yoga 720,I7,144,NVIDIA GTX,8,512,0,16,fhd,145000
lenovo,Yoga 910,I7,144,Intel,8,256,0,14,fhd,115000
macbook,Pro,I7,144,Intel,8,512,0,16,fhd,330000
microsoft surface,Book SX3,I5,144,NVIDIA GeF,8,256,0,14,fhd,170000
microsoft surface,Pro 4,I7,144,Intel,16,256,0,12,fhd,195000
msi,GL63,I7,144,NVIDIA GeF,6,0,0,16,fhd,178800
msi,GS43VR 7,I7,144,NVIDIA GTX,16,128,1024,14,fhd,175000
msi,GS63VR S,I7,144,NVIDIA GTX,16,256,1024,16,fhd,175000
razer blade,Core,I7,144,NVIDIA GTX,16,512,0,14,fhd,230000
razer blade,Pro,I7,144,NVIDIA GTX,16,256,2048,17,qhd,280000
razer blade,Stealth,I7,144,Intel,16,512,0,13,fhd,145000
samsung,Notebook,I7,144,Intel,8,0,1024,16,fhd,132800
acer,Aspire 5,I3,60,Intel,4,0,1024,16,hd,60000
acer,Aspire 5,I3,144,Intel,4,256,0,14,fhd,61000
acer,Swift 3 ,I5,144,Intel,4,256,0,14,fhd,80000
acer,Aspire 5,I5,144,Intel,8,512,0,16,fhd,86000
acer,Swift 3 ,I5,144,NVIDIA MX3,4,256,0,14,fhd,89000
acer,Swift 3 ,I5,144,NVIDIA MX3,4,512,0,14,fhd,93000
acer,Swift 3,ry,144,AMD VEGA 8,8,256,0,14,fhd,95000
acer,Swift 3 ,I5,144,NVIDIA MX3,8,256,0,14,fhd,97000
acer,Nitro 5,I5,144,GTX 1650,8,128,1024,16,fhd,107000
acer,Nitro 5,I5,144,GTX 1650,8,256,0,16,fhd,112000
acer,Swift 3 ,I7,144,NVIDIA MX3,8,256,0,14,fhd,115000
acer,Nitro 5,I5,144,GTX 1650ti,8,256,0,16,fhd_touch,118000
acer,Spin 3,I7,144,Intel,8,512,0,14,fhd,120000
acer,Nitro 5,ry,144,GTX 1650Ti,8,256,0,16,fhd_touch,123000
acer,Nitro 5,I5,144,GTX 1050,8,0,1024,16,fhd,125000
acer,Nitro 5,ry,144,GTX 1650ti,8,512,0,16,fhd,125000
acer,Nitro 5,I5,144,GTX 1650ti,8,512,0,16,fhd,129000
acer,Nitro 5,I7,144,GTX 1650ti,8,0,1024,16,fhd_touch,137000
acer,Nitro Sp,I7,144,GTX 1050,8,0,1024,16,fhd,143000
acer,Nitro 5,I7,144,GTX 1650ti,8,512,0,16,fhd,144000
acer,Nitro 5,I7,144,GTX 1650ti,8,256,0,16,fhd,145000
acer,Nitro 5,I5,144,RTX 2060,8,0,1024,16,fhd,148000
acer,Predator,I5,144,GTX 1660Ti,8,512,0,16,fhd,149000
acer,Nitro 5,I7,144,GTX 1650ti,8,512,0,16,fhd_touch,155000
acer,Nitro Sp,I7,144,GTX 1050,16,256,1024,16,fhd,158000
acer,Nitro 5,I7,144,RTX 2060,16,256,0,16,fhd,165000
acer,Predator,I7,144,GTX 1660Ti,16,512,0,16,fhd,169000
acer,Predator,I7,144,GTX 1660Ti,16,1024,0,16,fhd,190000
acer,Predator,I7,120,RTX 2060,16,512,0,16,fhd,195000
acer,Predator,I7,144,RTX 2060,16,512,0,16,fhd,205000
acer,Predator,I7,144,RTX 2060,16,512,0,16,fhd,215000
acer,Predator,I7,240,RTX 2070,16,512,0,16,fhd,235000
acer,Predator,I7,144,RTX 2070,16,512,0,16,fhd,235000
acer,Predator,I7,144,RTX 2070,16,512,0,16,fhd,265000
asus,VivoBook,ce,144,Intel,4,256,0,16,fhd,48000
asus,VivoBook,ce,144,Intel,4,256,0,14,fhd_touch,48000
asus,VivoBook,ce,144,Intel,4,128,0,14,fhd,57700
asus,VivoBook,I3,144,Intel,4,256,0,14,fhd,63000
asus,VivoBook,I3,144,Intel,4,256,0,14,fhd,67000
asus,vivoBook,I5,144,Intel,4,256,0,14,fhd_touch,75000
asus,VivoBook,I3,144,Intel,4,256,0,14,fhd,83000
asus,VivoBook,I5,144,Intel,8,256,0,14,fhd,83000
asus,VivoBook,ry,144,Intel,8,256,0,16,fhd,87000
asus,vivoBook,I5,144,NVIDIA MX3,4,0,1024,16,fhd,87000
asus,VivoBook,I5,144,Intel,8,512,0,16,fhd,88000
asus,VivoBook,I5,144,Intel,8,256,0,16,fhd,90000
asus,VivoBook,I5,144,Intel,8,256,0,14,fhd,95000
asus,VivoBook,I5,144,Intel,8,512,0,16,fhd,102000
asus,VivoBook,I5,144,Intel,8,512,0,14,fhd_touch,106000
asus,VivoBook,I7,144,Intel,8,512,0,14,fhd,108000
asus,VivoBook,I7,144,Intel,8,256,0,14,fhd,115000
asus,VivoBook,I5,144,Intel,8,512,0,16,fhd_touch,116000
asus,VivoBook,ry,144,Intel,8,512,0,14,fhd,116000
asus,VivoBook,I7,144,NVIDIA MX2,8,256,0,14,fhd_touch,120000
asus,VivoBook,I5,144,1135G7,8,512,0,14,fhd,120000
asus,VivoBook,I7,144,NVIDIA MX3,8,512,0,16,fhd,122000
asus,TUF F15 ,I5,144,GTX 1650,8,512,0,16,fhd,122000
asus,ZenBook ,I5,144,Intel,8,512,0,13,fhd,125000
asus,ZenBook ,I5,144,Intel,8,512,0,14,fhd,125000
asus,VivoBook,I7,144,NVIDIA MX3,8,512,0,16,fhd,126000
asus,ZenBook ,I5,144,Intel,8,512,0,13,fhd,127000
asus,ZenBook ,I5,144,Intel,8,512,0,14,fhd,127000
asus,VivoBook,I7,144,Intel,16,512,0,14,fhd,131000
asus,TUF F15 ,I5,144,GTX 1650Ti,16,512,0,16,fhd_touch,132000
asus,S ZenBoo,I5,144,Intel,8,512,0,14,fhd,134000
asus,TUF A15 ,ry,144,GTX 1650Ti,8,512,0,16,fhd,135000
asus,VivoBook,I7,144,NVIDIA MX3,8,512,0,16,fhd,135000
asus,ROG Stri,I5,144,GTX 1650,8,512,0,16,fhd_touch,137000
asus,VivoBook,I7,144,1135G7,8,512,0,14,fhd,138000
asus,VivoBook,I7,144,Intel,16,512,0,16,fhd,141000
asus,VivoBook,I7,144,Nvidia MX3,16,512,0,16,fhd,141000
asus,ZenBook ,I5,144,NVIDIA MX3,8,512,0,14,fhd,142000
asus,ROG Stri,I5,144,GTX 1650TI,16,512,0,16,fhd_touch,143000
asus,ZenBook ,I5,144,Intel,16,512,0,13,fhd,146000
asus,TUF F15 ,I7,144,8 Core GTX,8,512,0,16,fhd,148000
asus,ZenBook ,I7,144,Intel,16,512,0,13,fhd,148000
asus,TUF A15 ,I7,144,GTX 1650Ti,16,512,0,16,fhd_touch,152000
asus,ZenBook ,I5,144,Intel,8,512,0,14,fhd,153000
asus,ZenBook ,I7,144,Intel,16,512,0,13,fhd,154000
asus,ZenBook ,I7,144,Intel,16,512,0,13,fhd,154000
asus,TUF A15 ,I7,144,GTX 1660Ti,16,512,0,16,fhd,161000
asus,TUF A17 ,I7,120,GTX 1660Ti,8,512,0,17,hd,167000
dell,Vostro 3,I3,60,Intel,4,0,1024,16,hd,59000
dell,Vostro 3,I3,60,Intel,4,0,1024,14,hd,59000
dell,Vostro 3,I3,60,Intel,8,0,1024,14,hd,62000
dell,Latitude,I3,144,Intel,4,0,1024,14,fhd,65500
dell,Vostro 3,I5,144,Intel,4,0,1024,14,fhd,79000
dell,Vostro 3,I5,144,Intel,4,0,1024,16,fhd,79000
dell,Inspirio,I5,144,Nvidia MX3,8,256,0,16,fhd,94000
dell,Inspiron,I5,144,Intel,8,256,0,13,fhd,103000
dell,G3 G3590,I5,144,GTX 1650,8,512,0,16,fhd,108000
dell,Vostro 3,I7,144,Nvidia MX3,8,512,0,16,fhd_touch,112000
dell,Inspiron,I5,144,Intel,8,256,0,14,fhd,118000
dell,Inspiron,I5,144,Intel,8,256,0,13,fhd_touch,118000
dell,Inspiron,I5,144,Intel,8,512,0,13,fhd,119000
dell,Inspiron,I7,144,Intel,8,512,0,14,fhd_touch,120000
dell,Inspiron,I7,120,Intel,8,512,0,14,fhd,121000
dell,G3 G3500,I7,144,NVIDIA GTX,8,512,0,16,fhd,125000
dell,Inspiron,I5,144,NVIDIA MX2,8,512,0,14,fhd,125000
dell,G3 G3500,I5,144,NVIDIA GTX,16,512,0,16,fhd_touch,135000
dell,Inspiron,I7,144,Intel,16,512,0,14,fhd,135000
dell,XPS 13 7,I5,144,Intel,8,256,0,13,fhd,140000
dell,Inspiron,I7,144,NVIDIA MX2,8,512,0,13,fhd,148000
dell,Inspiron,I7,144,GTX 1650 G,16,512,0,16,fhd,155000
dell,G3 G3590,I7,144,NVIDIA GTX,16,256,1024,16,fhd,156000
dell,Inspiron,I7,144,NVIDIA MX2,16,512,0,14,fhd,156000
dell,G5 15 SE,I7,144,AMD RX 560,8,512,0,16,4k_touch,158000
dell,Inspiron,I7,144,Intel,16,512,0,13,fhd,160000
dell,Vostro 7,I7,144,GTX 1650ti,16,1024,0,16,fhd,175000
dell,XPS 13 7,I7,144,Intel,16,512,0,13,fhd,185000
dell,XPS 15 7,I7,144,GTX 1650,16,256,0,16,4k_touch,195000
dell,XPS 13 7,I7,144,Intel,16,512,0,13,fhd_touch,200000
dell,XPS 13 7,I7,300,Intel,16,512,0,13,fhd,200000
dell,Alienwar,I7,144,RTX 2070 S,16,512,0,16,fhd_touch,310000
hp,ProBook ,ce,60,Intel,4,128,0,12,hd,47000
hp,Notebook,I3,60,Intel,4,0,1024,14,hd,59000
hp,Notebook,ry,60,Intel,8,256,0,14,hd,60000
hp,Pavilion,I3,60,Intel,8,128,0,14,hd,72000
hp,Notebook,I5,60,Intel,8,256,0,14,hd,79000
hp,Laptop 1,I5,144,Intel,8,256,0,16,fhd,88000
hp,Notebook,I5,144,NVIDIA MX1,4,0,1024,14,fhd,89000
hp,Pavilion,ry,60,AMD VEGA 8,8,512,0,16,hd,97000
hp,Laptop 1,I7,144,NVIDIA MX3,8,0,1024,16,fhd,105000
hp,Pavilion,ry,144,GTX 1650,8,256,0,16,fhd_touch,108000
hp,Pavilion,I7,144,AMD Vega 8,8,512,0,16,fhd_touch,112000
hp,Pavilion,I5,144,Intel,8,512,0,14,fhd,115000
hp,Envy 13 ,I5,144,Intel,8,256,0,13,fhd_touch,120000
hp,Envy x36,I7,144,Intel,8,512,0,13,fhd_touch,140000
hp,Spectre ,I5,144,Intel,8,256,0,13,4k_touch,142000
hp,Envy 13 ,I7,144,Intel,8,512,0,13,fhd,148000
hp,Omen 15 ,I7,144,GTX 1660Ti,8,512,0,16,fhd,160000
hp,Omen 15 ,I7,144,GTX 1660Ti,16,1024,0,16,fhd_touch,175000
hp,Spectre ,I7,144,Intel,8,512,0,13,4k,185000
hp,Spectre ,I7,144,MX 250,16,512,0,16,fhd,225000
msi,Modern 1,I5,144,MX250,8,512,0,16,fhd,122000
msi,Modern 1,I5,144,MX330,8,512,0,16,fhd,122000
msi,GF63 9SC,I5,144,GTX 1650Ti,8,512,0,16,fhd,135000
msi,Modern 1,I7,144,MX250,8,512,0,16,fhd,135000
msi,Modern 1,I7,144,MX330,8,512,0,16,fhd,135000
msi,GL65 9SC,I5,144,GTX 1650,8,512,0,16,fhd,145000
